Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,DistrictSize,new_district,IsDistrictLarge,MedPriceByDistrict,MedPriceByFloorYear
2.0,63.688043073662996,60.081084491416306,5.0,13,16.0,2014,0.195781053,1,1,23,5212,6,3,2,1,0,0,0,1,79,0,0,329815.68074626534,179466.09423541973
2.0,62.05678720014022,58.44982861789353,5.0,15,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,178456.97357523238,181467.96476949815
2.0,77.31215890343793,73.70520032119124,5.0,1,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,580,0,1,165993.29245046596,180382.19663356265
2.0,65.13501040719662,61.52805182494993,5.0,1,1.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,1,0,1,445,0,1,203094.7278714942,180382.19663356265
3.0,75.77759870899308,45.38115607777142,9.0,2,9.0,1985,0.327018035,1,1,12,2270,23,1,0,1,0,0,0,0,6,0,0,468039.07550045673,205210.0685419325
3.0,83.26252987516949,4.7691744289810005,5.0,1,1.0,1977,0.127375905,1,1,43,8429,3,3,9,1,0,1,0,0,40,0,0,293836.3788425565,180382.19663356265
1.0,42.660478911229575,20.712299540331927,8.0,7,12.0,2004,0.090799103,1,1,74,19083,2,5,15,1,0,1,0,0,76,0,0,186304.50161341895,227478.6879975081
1.0,40.2117963205814,21.015132973838398,8.0,7,16.0,1985,0.282797669,1,1,33,8667,2,0,6,1,0,0,0,0,40,0,0,185704.76669356032,234076.0658760037
2.0,61.69804838976253,35.134879332935405,8.0,11,17.0,2004,0.13321533300000002,1,1,49,11395,3,3,4,0,0,0,0,0,76,0,0,213131.66560731462,254236.32508556198
1.0,39.44687525018113,23.181358771896104,8.0,11,17.0,1989,0.0,1,1,23,5067,4,2,6,1,0,0,0,0,25,0,0,230995.3157184167,237885.89122667816
2.0,67.91201022754062,23.69624801901393,7.0,2,8.0,1962,0.174739084,1,1,17,3379,9,0,3,1,0,0,0,0,5,0,0,247070.1156697232,180382.19663356265
1.0,39.05923949371723,22.699199611996683,7.0,4,14.0,2009,0.020741326,1,1,24,5613,5,2,5,1,0,0,0,0,29,0,0,174927.40619686304,250383.83440186398
2.0,54.51335692006332,35.303407214516504,9.0,5,17.0,1989,0.041365446,1,1,31,5569,0,1,4,1,0,0,0,0,40,0,0,229712.41663623642,217602.69968302205
2.0,68.32894614956378,64.72198756731709,5.0,1,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1,0,1,0,1,194,0,1,189032.18374533387,180382.19663356265
2.0,64.29331306081552,34.595899154745496,6.0,1,1.0,1977,0.01405792,1,1,1,290,0,0,0,1,0,1,0,0,580,0,1,165993.29245046596,180382.19663356265
3.0,82.13695295970624,78.52999437745954,5.0,3,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,215707.92534743663,180382.19663356265
2.0,65.87759379211921,62.27063520987252,5.0,1,1.0,2014,7.81528e-05,1,1,22,6398,141,3,23,1,0,1,0,1,148,0,1,179630.40019799524,176912.07860305184
2.0,52.55350466247909,27.620872556980572,11.0,11,16.0,1974,0.341071945,1,1,27,5664,48,3,11,1,0,1,0,0,11,0,0,293249.1067614061,181467.96476949815
1.0,42.499248503348326,38.892289921101636,5.0,11,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,131151.38600978858,181467.96476949815
2.0,51.3482571148091,23.776577255695482,6.0,14,22.0,1982,0.136244425,1,1,11,2370,0,0,1,1,0,0,0,0,194,0,1,189032.18374533387,237885.89122667816
2.0,59.292702342135385,52.078785177642004,10.0,20,26.0,2013,0.069753361,1,1,53,13670,4,1,11,1,0,0,0,1,63,0,0,261628.82915457734,192555.49709032386
1.0,42.71734942353417,41.2370230827419,8.0,13,17.0,2016,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,131151.38600978858,179466.09423541973
2.0,42.42307966792883,28.08748522640246,5.0,3,5.0,1965,0.034331497,1,1,25,5487,3,0,4,1,0,0,0,0,117,0,1,182602.28698322122,180382.19663356265
2.0,63.73046083046466,32.11937805124226,12.0,4,17.0,2010,0.23220508399999998,1,1,24,4860,1,0,3,1,0,0,0,0,86,0,0,233805.8487506346,250383.83440186398
2.0,66.03302185096129,66.31429337601345,12.0,3,16.0,2018,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,0,445,0,1,203094.7278714942,176912.07860305184
1.0,39.214368767688704,20.392428439928988,7.0,5,17.0,2004,0.09229064199999999,1,1,21,4346,2,1,2,1,0,0,0,0,36,0,0,162693.9877576261,250383.83440186398
1.0,45.08949365481122,41.48253507256453,5.0,10,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,164,0,1,131107.27196192677,181467.96476949815
4.0,126.11454628276763,81.00872687545352,11.0,7,30.0,2012,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,56,0,0,293413.0033686879,178912.36908081267
1.0,38.16133498672135,18.217689849424502,9.0,2,10.0,2007,0.31019913,1,1,11,2748,1,0,0,1,0,0,0,0,117,0,1,121387.71128937096,241426.3960999263
2.0,62.70660513083386,37.09896300350854,10.0,20,22.0,2007,0.197367951,1,1,8,2423,1,0,1,1,0,0,0,0,64,0,0,228796.54255505846,234614.2421975136
1.0,42.621729421430004,39.01477083918331,5.0,3,16.0,2017,0.24320451899999998,1,1,5,1564,0,0,0,1,0,1,0,1,345,0,1,131151.38600978858,176912.07860305184
2.0,57.347993236195755,33.912918443006284,9.0,8,17.0,1987,0.0,1,1,23,5067,4,2,6,1,0,0,0,0,25,0,0,348249.1226812334,234076.0658760037
1.0,42.98095501519185,22.54268061800849,10.0,11,14.0,2006,0.09229064199999999,1,1,21,4346,2,1,2,1,0,0,0,0,36,0,0,162693.9877576261,254236.32508556198
1.0,39.147137964327854,38.47312498084516,5.0,17,17.0,2017,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,131151.38600978858,192555.49709032386
2.0,45.38146665910226,30.992105745348862,6.0,8,9.0,1979,0.041124634,1,1,46,9515,5,1,10,1,0,0,0,0,60,0,0,272671.89016792487,192086.8226061738
1.0,52.4807171486603,20.391316924219105,6.0,2,18.0,2015,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,119817.44845668125,176912.07860305184
2.0,50.927213287608225,31.734659193248664,6.0,6,9.0,1978,0.100455735,1,1,43,7227,0,1,6,0,0,0,0,0,40,0,0,209509.11320504162,192086.8226061738
2.0,54.663119520678215,34.605853716022914,8.0,6,12.0,1983,0.050900058,1,1,43,10621,1,2,3,1,0,0,0,0,51,0,0,177282.643823766,234076.0658760037
1.0,43.21138047495039,19.780262813257615,8.0,4,17.0,2014,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,372,0,1,104300.89360893519,165526.307915045
1.0,41.62315833087364,20.059993548637237,8.0,12,14.0,1971,0.307466659,1,0,30,5048,9,2,5,1,0,1,0,0,26,0,0,203801.768016864,181467.96476949815
2.0,39.02698721739568,24.990980140903865,6.0,12,12.0,1973,0.036122292,1,1,24,4378,0,1,1,1,0,1,0,0,55,0,0,215452.96888352933,181467.96476949815
2.0,53.53587330491911,32.641536541087184,9.0,7,12.0,1976,0.127375905,1,1,43,8429,3,3,9,1,0,0,0,0,40,0,0,207534.65902346614,192086.8226061738
1.0,67.74636072105426,67.34717221878708,5.0,3,17.0,2017,0.017647053,1,1,2,469,0,0,0,1,0,0,0,0,580,0,1,119817.44845668125,176912.07860305184
2.0,93.12968817500177,59.276199395552645,10.0,18,18.0,2005,0.007658515,1,1,35,7077,56,3,19,1,0,0,0,0,6,0,0,453062.42603753344,234614.2421975136
1.0,40.46741349154574,36.86045490929905,5.0,1,1.0,1977,0.43788524,1,1,23,5735,3,0,5,1,0,1,0,1,117,0,1,121387.71128937096,180382.19663356265
3.0,75.77598837693716,39.114520536171156,6.0,5,14.0,1977,0.040242764,1,1,25,3478,11,3,1,1,0,0,0,0,30,0,0,274749.24259805126,189145.45109120343
1.0,34.80768991998008,23.778698740641346,5.0,2,5.0,1964,0.000995363,1,1,42,7651,1,1,5,1,0,1,0,0,35,0,0,153831.04501308108,180382.19663356265
2.0,46.31294795821567,31.668907671889915,5.0,6,9.0,1963,0.0,1,1,18,3374,5,1,2,1,0,0,0,0,44,0,0,239840.3232467307,192086.8226061738
1.0,40.5486094683959,23.92697957763673,8.0,4,12.0,1976,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,86,0,0,178707.2613129277,189145.45109120343
3.0,55.1646534306416,38.756389547109634,5.0,5,5.0,1966,0.225824954,0,1,41,6558,7,3,2,1,0,0,0,0,54,0,0,235933.5255640208,189145.45109120343
1.0,47.02993482623722,47.01572173296648,10.0,3,3.0,1977,0.01405792,1,1,1,290,0,0,0,1,0,1,0,0,580,0,1,119817.44845668125,180382.19663356265
2.0,81.86397746482353,78.60129765079701,5.0,9,17.0,2015,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,164,0,1,180750.47174904266,178912.36908081267
1.0,41.745151084421664,19.137477923878482,8.0,7,17.0,1983,0.050900058,1,1,43,10621,1,2,3,1,0,0,0,0,44,0,0,148546.739530371,234076.0658760037
3.0,82.54443303160843,78.93747444936174,5.0,1,1.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,1,0,1,345,0,1,215707.92534743663,180382.19663356265
3.0,67.77876252417533,43.30097849857714,8.0,7,9.0,1978,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,86,0,0,261381.77076655542,192086.8226061738
3.0,79.33018398575908,49.91763638821418,7.0,8,15.0,1974,0.020741326,1,1,24,5613,5,2,5,1,0,0,0,0,29,0,0,350412.09703822416,192086.8226061738
1.0,38.92423971079239,35.3172811285457,5.0,8,12.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,0,1,372,0,1,104300.89360893519,192086.8226061738
3.0,48.65248169050729,45.045523108260596,5.0,7,13.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,580,0,1,207858.57125868363,192086.8226061738
3.0,78.82403756582673,53.01632343698572,8.0,2,8.0,1958,0.0,1,1,23,3684,2,0,4,1,0,0,0,0,16,0,0,559399.2591545773,180382.19663356265
3.0,50.872696267231255,38.43290150316365,6.0,5,9.0,1971,0.0,1,1,47,11319,0,3,5,1,0,1,0,0,86,0,0,255889.16988594673,189145.45109120343
2.0,63.679115983087094,37.275774657400376,5.0,9,15.0,1977,0.017647053,1,1,2,469,0,0,0,1,0,0,0,0,580,0,1,165993.29245046596,192086.8226061738
2.0,62.45581187167286,58.84885328942617,5.0,10,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,1,194,0,1,189032.18374533387,181467.96476949815
2.0,55.05519931167854,38.11975674167821,8.0,5,8.0,1958,0.0,1,1,25,5027,4,1,1,1,0,0,0,0,16,0,0,385624.6037625366,189145.45109120343
2.0,53.35298135561336,52.73151204863503,9.0,8,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,0,0,0,0,117,0,1,168157.30450718384,192086.8226061738
1.0,39.12306154588053,22.58881479005839,8.0,6,14.0,2005,0.14890389099999998,1,1,9,1952,1,3,2,1,0,0,0,0,117,0,1,121387.71128937096,227478.6879975081
2.0,48.44987317238315,263.54202006549565,5.0,1,5.0,1972,0.075778755,1,1,6,1437,3,0,2,1,0,1,0,0,372,0,1,144402.24532042688,180382.19663356265
1.0,41.819577500590036,20.543957624635333,10.0,5,16.0,1992,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,131151.38600978858,217602.69968302205
1.0,31.960721679920958,19.484872071249,5.0,2,5.0,1963,0.122190486,1,1,25,4724,2,1,3,1,0,1,0,0,76,0,0,171145.16906879435,180382.19663356265
1.0,42.02378007271911,38.41682149047242,5.0,14,20.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,147956.0257349155,181467.96476949815
1.0,36.38415859331471,18.580740996596653,8.0,9,9.0,1966,0.049637257000000004,1,1,34,7759,0,1,3,1,0,0,0,0,116,0,1,195474.2991267647,192086.8226061738
1.0,54.418213810307606,51.49858085694758,6.0,10,17.0,2017,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,119817.44845668125,179466.09423541973
3.0,60.150640091377106,43.177860526861814,5.0,2,5.0,1968,0.014423113999999999,1,1,19,3806,4,0,3,1,0,1,0,0,12,0,0,467642.008326711,180382.19663356265
2.0,61.12088770593011,35.704182503520165,6.0,5,5.0,1958,0.212515361,1,1,19,3293,16,3,7,1,0,1,0,0,16,0,0,230484.09082053544,189145.45109120343
2.0,60.350656809427186,44.39392219973514,7.0,7,24.0,2017,0.049637257000000004,1,1,34,7759,0,1,3,1,0,0,0,0,116,0,1,265516.3911452103,178912.36908081267
1.0,42.13059847077474,21.412907590655784,8.0,7,12.0,1980,0.0,1,1,39,8647,0,0,5,1,0,1,0,0,17,0,0,155767.03096504026,192086.8226061738
2.0,66.56996163335843,66.24859994429548,5.0,7,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,0,445,0,1,203094.7278714942,192086.8226061738
3.0,69.54066521404351,44.117617871713314,7.0,7,12.0,1972,0.042307270999999994,1,1,17,2810,9,3,6,1,0,0,0,0,6,0,0,442267.0003465553,192086.8226061738
2.0,51.025726736745156,32.789128507853476,7.0,4,14.0,2005,0.14890389099999998,1,1,9,1952,1,3,2,1,0,0,0,0,117,0,1,168157.30450718384,250383.83440186398
4.0,101.49636524665286,72.48279577441494,9.0,11,12.0,1935,0.0,1,1,7,1660,39,1,5,1,0,0,0,0,2,0,0,274992.4723657961,274992.4723657961
2.0,47.65600924049457,31.541554526938853,6.0,4,9.0,1977,0.100455735,1,1,43,7227,0,1,6,0,0,0,0,0,40,0,0,209509.11320504162,189145.45109120343
2.0,44.40198474408255,28.607319833935275,5.0,4,5.0,1965,0.0,1,1,36,6714,2,0,2,1,0,1,0,0,20,0,0,226216.98209361895,189145.45109120343
3.0,60.372291778787954,43.8926584725164,6.0,3,9.0,1975,0.100455735,1,1,43,7227,0,1,6,0,0,0,0,0,21,0,0,249406.76378416992,180382.19663356265
1.0,35.14802286911881,35.25234116550714,5.0,14,25.0,2016,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,119817.44845668125,179466.09423541973
3.0,99.34826850552294,95.74130992327625,5.0,8,13.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,164,0,1,214426.40975734207,192086.8226061738
1.0,37.76342387242003,19.04486698424584,7.0,14,17.0,1993,0.069753361,1,1,53,13670,4,1,11,1,0,0,0,0,53,0,0,165261.7109199198,237885.89122667816
1.0,48.16639415901509,50.04432863137967,5.0,3,16.0,2018,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,65,0,0,164116.183543222,176912.07860305184
3.0,82.87735775056187,83.78384637895074,6.0,11,17.0,2016,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,207858.57125868363,179466.09423541973
1.0,45.68996417182003,42.08300558957334,5.0,5,24.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,147956.0257349155,189145.45109120343
2.0,64.99787446969232,61.39091588744563,5.0,8,13.0,1977,0.017647053,1,1,2,469,0,0,0,1,0,1,0,1,580,0,1,165993.29245046596,192086.8226061738
1.0,39.52630754321898,22.613150018192172,7.0,11,14.0,2006,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,65,0,0,164116.183543222,254236.32508556198
1.0,34.0746380855587,18.76046617426269,6.0,6,9.0,1975,0.100455735,1,1,43,7227,0,1,6,0,0,0,0,0,21,0,0,158299.3853278899,192086.8226061738
1.0,36.35516544834022,24.970790725175675,9.0,7,9.0,1979,0.100455735,1,1,43,7227,0,1,6,0,0,0,0,0,18,0,0,177361.0499959992,192086.8226061738
1.0,72.48674130683804,58.94446239663317,6.0,6,6.0,2017,0.07542368,1,1,11,3097,0,0,0,1,0,0,0,0,580,0,1,119817.44845668125,178912.36908081267
1.0,37.552242524246225,20.742281032683977,6.0,2,9.0,1979,0.20014680199999998,1,1,23,3975,8,2,0,1,0,0,0,0,19,0,0,223853.12227989984,180382.19663356265
4.0,77.8211713871026,50.59635552189907,8.0,2,9.0,1976,0.458174486,1,0,26,4439,1,1,5,1,0,0,0,0,85,0,0,248033.8709934302,180382.19663356265
2.0,64.92910276079539,63.30460517784749,10.0,15,17.0,2016,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,165993.29245046596,179466.09423541973
3.0,59.04454978874174,41.35692153251609,5.0,2,5.0,1970,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,26,0,0,303475.15263372887,180382.19663356265
4.0,103.3571253543642,66.48175245311077,10.0,15,18.0,2000,0.036122292,1,1,24,4378,0,1,1,1,0,0,0,0,76,0,0,437758.2823649086,237885.89122667816
2.0,55.85131641971427,33.65940325930783,9.0,15,17.0,1999,0.041365446,1,1,31,5569,0,1,4,1,0,0,0,0,40,0,0,229712.41663623642,237885.89122667816
2.0,61.89031921312796,54.67640204863458,10.0,10,17.0,2016,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,1,94,0,0,168723.59916172136,179466.09423541973
4.0,123.8469281077555,125.65017755308624,5.0,1,1.0,2015,0.041124634,1,1,46,9515,5,1,10,1,0,1,0,0,60,0,0,595128.1953519994,176912.07860305184
3.0,76.44158805957973,45.8673179360346,10.0,10,17.0,2001,0.000991363,1,1,33,6783,3,1,9,1,0,0,0,0,19,0,0,411880.5586631722,254236.32508556198
3.0,78.38459305667223,46.41492150144407,10.0,6,17.0,1986,0.0,1,1,30,5562,0,0,5,0,0,0,0,0,13,0,0,310098.2139778084,234076.0658760037
3.0,83.26074270647304,79.43832495793991,5.0,15,21.0,2020,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,0,445,0,1,241383.6240674414,179466.09423541973
1.0,42.195503587313645,19.7860032588512,7.0,14,17.0,2003,0.034331497,1,1,25,5487,3,0,4,1,0,0,0,0,117,0,1,157949.78200735728,254236.32508556198
2.0,54.35462435230073,50.74766577005404,5.0,4,15.0,2017,0.005767451,1,1,1,388,0,0,0,1,0,0,0,1,372,0,1,144402.24532042688,165526.307915045
3.0,70.51510519052181,39.66663631753944,5.0,5,5.0,1956,0.14966637300000002,1,1,22,4789,2,4,1,1,0,1,0,0,48,0,0,258243.4571606045,189145.45109120343
2.0,47.48025465670002,28.00353921423043,6.0,3,9.0,1974,0.521867054,1,1,25,6149,0,0,0,1,0,0,0,0,58,0,0,208793.45650635546,180382.19663356265
2.0,62.4119053861996,63.59389989245246,5.0,24,24.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,0,445,0,1,203094.7278714942,171739.19921978915
2.0,45.3638917152254,31.888395988874954,6.0,5,9.0,1970,0.012338886,1,1,35,5776,1,2,4,1,0,0,0,0,65,0,0,186983.0215857216,189145.45109120343
1.0,52.29677006460333,45.14888499022749,9.0,3,12.0,2019,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,119817.44845668125,176912.07860305184
4.0,121.2206313475439,68.71460539661197,6.0,1,2.0,2017,0.341071945,1,1,27,5664,48,3,11,1,0,1,0,0,8,0,0,233171.22860968648,176912.07860305184
1.0,109.14449153128444,84.61393856051562,6.0,6,15.0,2011,0.319809354,1,1,25,4756,16,5,8,1,0,0,0,0,31,0,0,145029.08533463578,178912.36908081267
1.0,30.90704469754662,31.698953309940578,10.0,5,17.0,2016,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,0,0,372,0,1,104300.89360893519,165526.307915045
1.0,40.531647898498285,21.9670204784869,10.0,12,16.0,1982,0.00016967599999999998,1,1,36,5992,0,1,1,1,0,0,0,0,86,0,0,156717.72231392798,237885.89122667816
2.0,46.25620032776,30.582919952441763,5.0,5,5.0,1965,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,35,0,0,167820.8888309116,189145.45109120343
1.0,41.31041554835416,19.117076787044173,9.0,2,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,1,0,0,345,0,1,131151.38600978858,180382.19663356265
2.0,68.84107267266855,64.23495557204716,6.0,1,2.0,2014,0.017647053,1,1,2,469,0,0,0,1,0,1,0,0,580,0,1,165993.29245046596,176912.07860305184
2.0,41.18190939575658,24.766307396506893,5.0,3,5.0,1965,0.21843974,1,1,21,4472,6,4,7,0,0,0,0,0,18,0,0,225052.54544041725,180382.19663356265
2.0,64.2493911274757,60.64243254522901,5.0,7,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,372,0,1,144402.24532042688,192086.8226061738
1.0,43.80036224556851,40.19340366332182,5.0,3,18.0,1977,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,1,194,0,1,139025.78503488025,180382.19663356265
1.0,44.81155346160789,42.15796505329006,5.0,1,1.0,1977,0.069753361,1,1,53,13670,4,1,11,1,0,1,0,0,53,0,0,165261.7109199198,180382.19663356265
2.0,47.31318438220021,32.634503625157336,6.0,9,14.0,1968,0.135649789,1,1,46,7960,6,3,11,1,0,0,0,0,24,0,0,236250.3939867317,192086.8226061738
2.0,58.30728455636191,31.697889743463396,8.0,5,14.0,1993,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,0,194,0,1,189032.18374533387,217602.69968302205
1.0,42.0126943974842,20.88717009370839,8.0,5,14.0,2009,0.458174486,1,0,26,4439,1,1,5,1,0,0,0,0,85,0,0,162575.90507577494,250383.83440186398
2.0,43.22953951291256,23.97545391580373,6.0,9,12.0,1971,0.486245621,1,1,13,2514,19,0,6,1,0,1,0,0,7,0,0,302384.10826446366,192086.8226061738
1.0,37.055552936926816,33.448594354680125,5.0,1,2.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,1,0,1,65,0,0,164116.183543222,180382.19663356265
1.0,40.224554236839374,22.151200116947454,6.0,7,9.0,1976,0.300322518,1,1,52,10311,6,1,9,1,0,0,0,0,86,0,0,178707.2613129277,192086.8226061738
3.0,80.70145398639517,77.09449540414847,5.0,12,13.0,1977,0.21140121399999998,1,1,9,1892,0,0,1,1,0,1,0,1,580,0,1,207858.57125868363,181467.96476949815
3.0,79.00188190937794,75.39492332713125,5.0,7,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,372,0,1,172778.61536482215,192086.8226061738
4.0,98.3854462844821,76.08177554319867,9.0,14,22.0,1979,0.000991363,1,1,33,6783,3,1,9,1,0,0,0,0,19,0,0,500774.1400938716,181467.96476949815
2.0,58.658902954335936,55.76169679223337,5.0,11,14.0,2015,0.011654127,1,1,4,915,0,0,0,1,0,0,0,0,580,0,1,165993.29245046596,179466.09423541973
2.0,52.78810963874401,32.5099121961782,7.0,8,10.0,1960,0.341071945,1,1,27,5664,48,3,11,1,0,0,0,0,9,0,0,338923.5390756397,192086.8226061738
2.0,67.15814765085165,63.551189068604955,5.0,13,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,203094.7278714942,181467.96476949815
4.0,186.6926022726575,87.48707989139245,6.0,3,3.0,2011,0.020741326,1,1,24,5613,5,2,5,1,0,0,0,0,29,0,0,381858.3513100526,176912.07860305184
3.0,79.93304354859805,50.62363576161177,10.0,7,16.0,1979,0.000991363,1,1,33,6783,3,1,9,1,0,0,0,0,44,0,0,448575.3340436623,192086.8226061738
1.0,36.71087970243353,19.50852733171557,5.0,4,5.0,1967,0.309479124,1,1,35,7715,4,0,6,1,0,0,0,0,58,0,0,175768.83156758404,189145.45109120343
2.0,42.288293591239174,27.36061354979886,6.0,11,12.0,1969,0.038692987000000005,1,1,28,6533,1,2,5,1,0,0,0,0,86,0,0,199436.51251826299,181467.96476949815
2.0,92.88318038857979,89.2762218063331,5.0,15,22.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,65,0,0,241279.0649899604,181467.96476949815
2.0,56.36776506479311,30.865678957782656,9.0,13,25.0,2001,0.0,1,1,30,5562,0,0,5,0,0,0,0,0,33,0,0,234191.89069896413,254236.32508556198
1.0,39.18277210246964,17.134401951602527,8.0,7,17.0,2009,0.09229064199999999,1,1,21,4346,2,1,2,1,0,0,0,0,85,0,0,162575.90507577494,227478.6879975081
1.0,31.276397071773573,14.057881679779651,6.0,21,27.0,2015,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,119817.44845668125,192555.49709032386
1.0,40.44021187185452,16.238191849167098,10.0,2,5.0,1960,0.486245621,1,1,13,2514,19,0,6,1,0,0,0,0,10,0,0,154175.14831485873,180382.19663356265
2.0,43.86014922172825,11.321071290284342,7.0,6,12.0,1969,0.035145267,1,1,42,9292,3,0,3,1,0,0,0,0,60,0,0,202514.82509105158,192086.8226061738
1.0,53.66310844655041,50.05614986430372,5.0,9,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,147956.0257349155,192086.8226061738
2.0,45.11860390530808,33.759011136626526,5.0,8,12.0,1968,0.050755569,1,1,24,5469,1,0,1,1,0,0,0,0,117,0,1,168157.30450718384,192086.8226061738
1.0,30.759094727564783,19.461079890497533,5.0,6,9.0,1970,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,117,0,1,157949.78200735728,192086.8226061738
2.0,45.28008050684929,30.869618081571822,5.0,4,14.0,1974,0.219006007,1,1,28,6746,3,1,4,1,0,0,0,0,36,0,0,199207.59190663803,189145.45109120343
2.0,60.64919187044346,57.04223328819677,5.0,5,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,372,0,1,144402.24532042688,189145.45109120343
1.0,43.497305055134944,39.890346472888254,5.0,5,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,131151.38600978858,189145.45109120343
1.0,43.23878262224986,39.63182404000317,5.0,12,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,372,0,1,104300.89360893519,181467.96476949815
3.0,74.28012136497053,45.99650953556882,10.0,11,16.0,1982,0.049637257000000004,1,1,34,7759,0,1,3,1,0,0,0,0,116,0,1,345811.7965869635,237885.89122667816
2.0,44.778547931835874,27.77647024561095,5.0,6,9.0,1966,0.319809354,1,1,25,4756,16,5,8,1,0,0,0,0,10,0,0,267929.2513286659,192086.8226061738
2.0,42.71275326846585,27.61924244084744,6.0,2,9.0,1981,0.037177818,1,1,52,11217,1,1,7,1,0,1,0,0,51,0,0,243529.5045962189,205210.0685419325
2.0,49.08619004274541,31.197789265001287,5.0,4,12.0,1968,0.034331497,1,1,25,5487,3,0,4,1,0,0,0,0,117,0,1,182602.28698322122,189145.45109120343
2.0,54.75193627544025,32.24820021505701,7.0,2,4.0,1958,0.307466659,1,0,30,5048,9,2,5,1,0,0,0,0,50,0,0,189479.7265510652,180382.19663356265
1.0,96.83801289886543,49.14095955885885,6.0,19,24.0,2016,0.050755569,1,1,24,5469,1,0,1,1,0,0,0,0,26,0,0,203801.768016864,192555.49709032386
